ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Unit Of Sale,Volume Of Sale,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web
10909408,comfort fabric conditioner,comfort fabric conditioner,1.7,2.99,0,,20,0,,,,0,8.71764E+11,,,0,Standard,,,,,,,y,n
10909467,Neutradol carpet,Neutradol carpet,0.64,1.19,0,,20,0,home,,,0,5.01391E+12,,,0,Standard,,,,,,,y,n
10844883,Talllon gift bag,Talllon gift bag,0.42,1,0,,20,0,home,,,0,5.01392E+12,,,0,Standard,,,,,,,y,n
10844892,Laser 2 ready razor,Laser 2 ready razor,0.5,1,0,,20,0,home,,,0,5.01591E+12,,,0,Standard,,,,,,,y,n
10844895,Cosy fleece,Cosy fleece,0.5,1,0,,20,0,home,,,0,7.0719E+12,,,0,Standard,,,,,,,y,n
10844902,cooling teether,cooling teether,0.42,1,0,,20,0,toy,,,0,5.01735E+12,,,0,Standard,,,,,,,y,n
10844905,handy tweezers,handy tweezers,0.42,1,0,,20,0,home,,,0,5.05557E+12,,,0,Standard,,,,,,,y,n
10844908,Beauty formula foot cream,Beauty formula foot cream,0.42,1,0,,20,0,health&beauty,,,0,5.01225E+12,,,0,Standard,,,,,,,y,n
10860522,Ladies Winter Gloves,Ladies Winter Gloves,0.5,1,0,,20,0,home,,,0,5.02631E+12,,,0,Standard,,,,,,,y,n
10860526,Delicious Munchy Bones,Delicious Munchy Bones,0.5,1,0,,20,0,pet,,,0,5.05518E+12,,,0,Standard,,,,,,,y,n
10867363,Toma nail lacquer,Toma nail lacquer,0.42,1,0,,20,0,health&beauty,,,0,5.06008E+12,,,0,Standard,,,,,,,y,n
10873939,Stardrops window & glass,Stardrops window & glass,0.42,1,0,,20,0,home,,,0,5.06003E+12,,,0,Standard,,,,,,,y,n
10873942,Stardrops,Stardrops,0.42,1,0,,20,0,home,,,0,5.06003E+12,,,0,Standard,,,,,,,y,n
10873944,foil containers,foil containers,0.42,1,0,,20,0,home,,,0,8.78652E+12,,,0,Standard,,,,,,,y,n
10919939,Fairy all in one,Fairy all in one,0.83,1.49,0,,20,0,home,,,0,8.00109E+12,,,0,Standard,,,,,,,y,n
10919954,Nivea Body Moisturer,Nivea Body Moisturer,1.65,2.99,0,,20,0,health&beauty,,,0,4.00581E+12,,,0,Standard,,,,,,,y,n
10919964,Easy buttercup fabric,Easy buttercup fabric,0.64,1,0,,20,0,,,,0,5.00019E+12,,,0,Standard,,,,,,,y,n
10919966,Easy fabric cond daisy,Easy fabric cond daisy,0.65,1,0,,20,0,health&beauty,,,0,5.00019E+12,,,0,Standard,,,,,,,y,n
10919971,Finish Salt 5x,Finish Salt 5x,0.67,1.19,0,,20,0,home,,,0,5.01142E+12,,,0,Standard,,,,,,,y,n
10919974,Crystale dishwasher salt,Crystale dishwasher salt,0.67,1.19,0,,20,0,,,,0,5.06027E+12,,,0,Standard,,,,,,,y,n
10919983,Easy Non bio,Easy Non bio,0.65,1.09,0,,20,0,home,,,0,5.00019E+12,,,0,Standard,,,,,,,y,n
10919984,Easy 3 in 1,Easy 3 in 1,0.65,1.09,0,,20,0,home,,,0,5.00019E+12,,,0,Standard,,,,,,,y,n
10919986,Easy biological,Easy biological,0.65,1.09,0,,20,0,home,,,0,5.00019E+12,,,0,Standard,,,,,,,y,n
10919988,Vizulise dry eye drops,Vizulise dry eye drops,0.62,1.19,0,,20,0,health&beauty,,,0,5.03715E+12,,,0,Standard,,,,,,,y,n
10919989,Vizulize brighten eye drops,Vizulize brighten eye drops,0.58,1.19,0,,20,0,health&beauty,,,0,5.06013E+12,,,0,Standard,,,,,,,y,n
10920003,beauty formula age defying,beauty formula age defying,0.56,1,0,,20,0,health&beauty,,,0,5.01225E+12,,,0,Standard,,,,,,,y,n
10930739,Astonish kitchen cleaner,Astonish kitchen cleaner,0.5,1,0,,20,0,home,,,0,48256296181,,,0,Standard,,,,,,,y,n
10930746,Tom Franks 3 mens,Tom Franks 3 mens,0.4,1,0,,20,0,home,,,0,5.02013E+12,,,0,Standard,,,,,,,y,n
10930756,colgate double action tbrush,colgate double action tbrush,0.4,1,0,,20,0,health&beauty,,,0,6.00107E+12,,,0,Standard,,,,,,,y,n
10930774,Dylon white n bright,Dylon white n bright,0.5,1,0,,20,0,home,,,0,5.00033E+12,,,0,Standard,,,,,,,y,n
10930783,charlie black frag,charlie black frag,0.5,1,0,,20,0,home,,,0,5.00039E+12,,,0,Standard,,,,,,,y,n
10930789,flushable softlets,flushable softlets,0.5,1,0,,20,0,baby,,,0,5.05058E+12,,,0,Standard,,,,,,,y,n
10930796,harmony hand cream,harmony hand cream,0.55,1,0,,20,0,health&beauty,,,0,5.0147E+12,,,0,Standard,,,,,,,y,n
10937198,cushion soft,cushion soft,0.6,1,0,,20,0,home,,,0,5.024E+12,,,0,Standard,,,,,,,y,n
10997767,Maths set,Maths set,0.55,1,0,,20,0,stationery,,,0,5.06008E+12,,,0,Standard,,,,,,,y,n
11026104,Nivea Creme,Nivea Creme,0.58,1,0,,20,0,health&beauty,,,0,5.90002E+12,,,0,Standard,,,,,,,y,n
11038860,So soft fabric cond pure,So soft fabric cond pure,0.5,1,0,,20,0,home,,,0,25095715,,,0,Standard,,,,,,,y,n
11038862,so soft fabric cond ocean,so soft fabric cond ocean,0.5,1,0,,20,0,home,,,0,25195446,,,0,Standard,,,,,,,y,n
11275483,Ribena 250ml,Ribena 250ml,0.27,0.59,0,,20,0,drinks,,,0,5.05427E+12,,,0,Standard,,,,,,,y,n
11275524,Coconut Water,Coconut Water,1.54,2.49,0,,20,0,drinks,,,0,5.03514E+12,,,0,Standard,,,,,,,y,n
11275843,Red Stripe,Red Stripe,3,4.99,0,,20,0,,,,0,,,,0,Standard,,,,,,,y,n
11288117,Relentless energy 500ml,Relentless energy 500ml,0.45,1,0,,20,0,drinks,,,0,5.06047E+12,,,0,Standard,,,,,,,y,n
11288130,Carlsberg 4pk,Carlsberg 4pk,2.58,4.39,0,,20,0,drinks,,,0,5.01015E+12,,,0,Standard,,,,,,,y,n
11300130,Adapter 2way,Adapter 2 way,0.5,1,0,,20,0,,,,0,,,,0,Standard,,,,,,,y,n
11300131,Adapter 3 way,Adapter 3 way,0.75,1.49,0,,20,0,,,,0,,,,0,Standard,,,,,,,y,n
11300139,Airwick electric complete,Airwick electric complete,2.1,3.49,0,,20,0,,,,0,,,,0,Standard,,,,,,,y,n
11300147,Astonish Car spray,Astonish Car spray,0.64,1.19,0,,20,0,home,,,0,,,,0,Standard,,,,,,,y,n
11300149,Astonish Car Glass,Astonish Car Glass,0.62,1.19,0,,20,0,,,,0,,,,0,Standard,,,,,,,y,n
11300157,Aussie cond frizz,Aussie cond frizz,1,1.99,0,,20,0,health&beauty,,,0,,,,0,Standard,,,,,,,y,n
11300159,Aussie Dry Shampoo,Aussie Dry Shampoo,0.7,1.29,0,,20,0,health&beauty,,,0,,,,0,Standard,,,,,,,y,n
11300165,Autochem wash & wax,Autochem wash & wax,0.4,1,0,,20,0,home,,,0,,,,0,Standard,,,,,,,y,n
11300168,baby safe soothers,baby safe soothers,0.63,1.19,0,,20,0,baby,,,0,,,,0,Standard,,,,,,,y,n
11300171,Beauty Formula hair removal,Beauty Formula hair removal,0.62,1.19,0,,20,0,health&beauty,,,0,,,,0,Standard,,,,,,,y,n
11301562,Bestin bathroom tissue,Bestin bathroom tissue,0.88,1.49,0,,20,0,home,,,0,5.02788E+12,,,0,Standard,,,,,,,y,n
11301565,Bestin Kitchen tissue,Bestin Kitchen tissue,0.88,1.49,0,,20,0,home,,,0,5.02788E+12,,,0,Standard,,,,,,,y,n
11302748,7UP BOTTLE 06/17,7UP BOTTLE 06/17,0.33,0.59,0.59,,20,0,Drinks,,,0,4.0608E+12,Rayburn,,0,Standard,,,,,,,y,n
11302749,A4 SKETCH PAD 60 SHEET (R),A4 SKETCH PAD 60 SHEET (R),0.55,1,1,,20,0,Stationery,,,0,5.01392E+12,Rayburn,,0,Standard,,,,,,,y,n
11302750,AA BULB HALOGEN CANDLE SES (D),AA BULB HALOGEN CANDLE SES (D),0.36,1,1,,20,0,Home,,,0,5.02282E+12,Rayburn,,0,Standard,,,,,,,y,n
11302751,ADAPTER 2WAY(R),ADAPTER 2WAY(R),0.5,1.19,1.19,,20,0,Electrical,,,0,5.02282E+12,Rayburn,,0,Standard,,,,,,,y,n
11302752,ADAPTER 3WAY(R),ADAPTER 3WAY(R),0.75,1.59,1.59,,20,0,Electrical,,,0,5.02282E+12,Rayburn,,0,Standard,,,,,,,y,n
11302753,ADDRESS LABELS 200PK BOXED(R),ADDRESS LABELS 200PK BOXED(R),0.52,1,1,,20,0,Stationery,,,0,5.01392E+12,Rayburn,,0,Standard,,,,,,,y,n
11302754,AIRPURE SCENTED BEADS HOME(R),AIRPURE SCENTED BEADS HOME(R),0.32,1,1,,20,0,Home,,,0,5.06019E+11,Rayburn,,0,Standard,,,,,,,y,n
11302755,AIRWICK CAR AIR FRESHNER CITRUS,AIRWICK CAR AIR FRESHNER CITRUS,0.66,1.19,1.19,,20,0,Home,,,0,4.60711E+12,Rayburn,,0,Standard,,,,,,,y,n
11302756,AIRWICK ELECTRIC COMPLETE LINEN LIL,AIRWICK ELECTRIC COMPLETE LINEN LIL,2.11,3.79,3.79,,20,0,Home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
11302757,ASTONISH CAR GLASS CLEANER ANTI FOG,ASTONISH CAR GLASS CLEANER ANTI FOG,0.62,1.19,1.19,,20,0,Home,,,0,48256215311,Rayburn,,0,Standard,,,,,,,y,n
11302758,ASTONISH CAR SPRAY & SHINE 01/01/20,ASTONISH CAR SPRAY & SHINE 01/01/20,0.64,1.19,1.19,,20,0,Home,,,0,48256216004,Rayburn,,0,Standard,,,,,,,y,n
11302759,ASTONISH DISINFECTANT SPRAY 4IN1 18,ASTONISH DISINFECTANT SPRAY 4IN1 18,0.62,1.09,1.09,,20,0,Home,,,0,48256214161,Rayburn,,0,Standard,,,,,,,y,n
11302760,ASTONISH ORANGE MULTI SURFACE CLEAN,ASTONISH ORANGE MULTI SURFACE CLEAN,0.61,1.09,1.09,,20,0,Home,,,0,48256217124,Rayburn,,0,Standard,,,,,,,y,n
11302761,ASTONISH OVEN CLEAN TRIGGER 13/10/2,ASTONISH OVEN CLEAN TRIGGER 13/10/2,0.64,1.09,1.09,,20,0,Home,,,0,48256220063,Rayburn,,0,Standard,,,,,,,y,n
11302762,ASTONISH OXI ACTIVE + 30% EXTRA FRE,ASTONISH OXI ACTIVE + 30% EXTRA FRE,0.62,1,1,,20,0,Home,,,0,5.06006E+12,Rayburn,,0,Standard,,,,,,,y,n
11302763,ASTONISH SHOWER CLN DAILY TRIG 31/0,ASTONISH SHOWER CLN DAILY TRIG 31/0,0.62,1,1,,20,0,Home,,,0,48256210316,Rayburn,,0,Standard,,,,,,,y,n
11302764,ASTONISH WHITE VINEGAR SPRAY,ASTONISH WHITE VINEGAR SPRAY,0.57,1,1,,20,0,Home,,,0,5.06006E+12,Rayburn,,0,Standard,,,,,,,y,n
11302765,AUSSIE COND MIRACLE SPRAY FRIZZ,AUSSIE COND MIRACLE SPRAY FRIZZ,1,1.99,1.99,,20,0,health&beauty,,,0,4.0156E+12,Rayburn,,0,Standard,,,,,,,y,n
11302766,AUSSIE DRY SHAMPOO MEGA,AUSSIE DRY SHAMPOO MEGA,0.7,1.19,1.19,,20,0,health&beauty,,,0,4.0845E+12,Rayburn,,0,Standard,,,,,,,y,n
11302767,AUTOCHEM WASH & WAX,AUTOCHEM WASH & WAX,0.4,1,1,,20,0,health&beauty,,,0,0,Rayburn,,0,Standard,,,,,,,y,n
11302768,BABY SAFE SOOTHERS 3PK ASST COLOURS,BABY SAFE SOOTHERS 3PK ASST COLOURS,0.63,1.29,1.29,,20,0,Baby,,,0,5.0604E+12,Rayburn,,0,Standard,,,,,,,y,n
11302769,BACOFOIL FOIL SANDWICH BAGS,BACOFOIL FOIL SANDWICH BAGS,0.6,1,1,,20,0,Home,,,0,5.02314E+12,Rayburn,,0,Standard,,,,,,,y,n
11302770,BARR CHERRYADE PM 39P 12/17,BARR CHERRYADE PM 39P 12/17,0.17,0.39,0.39,,20,0,Drinks,,,0,5.00038E+11,Rayburn,,0,Standard,,,,,,,y,n
11302771,BARR CREAM SODA PM 39P 04/18,BARR CREAM SODA PM 39P 04/18,0.17,0.39,0.39,,20,0,Drinks,,,0,5.00038E+11,Rayburn,,0,Standard,,,,,,,y,n
11302772,BEAUTY FORMULAS FEM INITIMATE WASH,BEAUTY FORMULAS FEM INITIMATE WASH,0.61,1.19,1.19,,20,0,health&beauty,,,0,5.01225E+12,Rayburn,,0,Standard,,,,,,,y,n
11302773,BEAUTY FORMULAS HAIR REMOVAL WAX ST,BEAUTY FORMULAS HAIR REMOVAL WAX ST,0.62,1.19,1.19,,20,0,health&beauty,,,0,5.01225E+12,Rayburn,,0,Standard,,,,,,,y,n
11302774,BELLS CHILDRENS VAPOUR RUB 01/09/18,BELLS CHILDRENS VAPOUR RUB 01/09/18,0.58,1,1,,20,0,health&beauty,,,0,5.01785E+12,Rayburn,,0,Standard,,,,,,,y,n
11302775,BELLS DISTILLED WITCH HAZEL 01/03/2,BELLS DISTILLED WITCH HAZEL 01/03/2,1.4,2.49,2.49,,20,0,health&beauty,,,0,5.01785E+12,Rayburn,,0,Standard,,,,,,,y,n
11302776,BLOO TOILET CLEANER OCEAN MIST(C) P,BLOO TOILET CLEANER OCEAN MIST(C) P,0.45,1,1,,20,0,Home,,,0,5.00019E+12,Rayburn,,0,Standard,,,,,,,y,n
11302777,BLU TACK HANDY PACK(R),BLU TACK HANDY PACK(R),0.43,1,1,,20,0,Stationery,,,0,5.0004E+12,Rayburn,,0,Standard,,,,,,,y,n
11302778,BONJELA TEETHING GEL 01/09/18,BONJELA TEETHING GEL 01/09/18,2,3.49,3.49,,20,0,health&beauty,,,0,5.00016E+12,Rayburn,,0,Standard,,,,,,,y,n
11302779,BOOST ENERGY DRINK 11/17,BOOST ENERGY DRINK 11/17,0.24,49,49,,20,0,Drinks,,,0,5.00018E+12,Rayburn,,0,Standard,,,,,,,y,n
11302780,BOOST PROTEIN CHOCOLATE PM 1.29 08/,BOOST PROTEIN CHOCOLATE PM 1.29 08/,0.8,1.29,1.29,,20,0,Drinks,,,0,5.05608E+12,Rayburn,,0,Standard,,,,,,,y,n
11302781,BOOST PROTEIN STRAWBERRY PM 1.29 0,BOOST PROTEIN STRAWBERRY PM 1.29 0,0.8,1.29,1.29,,20,0,Drinks,,,0,5.05608E+12,Rayburn,,0,Standard,,,,,,,y,n
11302782,BOSTIK GLUE PVA (R),BOSTIK GLUE PVA (R),0.65,1.29,1.29,,20,0,Home,,,0,5.0004E+12,Rayburn,,0,Standard,,,,,,,y,n
11302783,BOSTIK STICKI DOTS REMOVABLE(R),BOSTIK STICKI DOTS REMOVABLE(R),0.55,1.19,1.19,,20,0,Home,,,0,5.0004E+12,Rayburn,,0,Standard,,,,,,,y,n
11302784,CAFFEINE SHAMPOO,CAFFEINE SHAMPOO,0.6,1.29,1.29,,20,0,health&beauty,,,0,5.05559E+12,Rayburn,,0,Standard,,,,,,,y,n
11302785,CAPRI SUN BLACKCURRANT 02/18,CAPRI SUN BLACKCURRANT 02/18,1.44,2.59,2.59,,20,0,Drinks,,,0,5.449E+12,Rayburn,,0,Standard,,,,,,,y,n
11302786,CAPRI SUN ORANGE 03/18,CAPRI SUN ORANGE 03/18,1.44,2.59,2.59,,20,0,Drinks,,,0,5.449E+12,Rayburn,,0,Standard,,,,,,,y,n
11302787,CAPRI SUN ORANGE 11/17,CAPRI SUN ORANGE 11/17,0.75,1.39,1.39,,20,0,Drinks,,,0,5.449E+12,Rayburn,,0,Standard,,,,,,,y,n
11302788,CAPRI SUN TROPICAL 02/18,CAPRI SUN TROPICAL 02/18,1.44,2.59,2.59,,20,0,Drinks,,,0,5.00019E+12,Rayburn,,0,Standard,,,,,,,y,n
11302789,CARE IBUPROFEN GEL 5% 30/09/19,CARE IBUPROFEN GEL 5% 30/09/19,0.58,1.19,1.19,,20,0,health&beauty,,,0,5.01131E+12,Rayburn,,0,Standard,,,,,,,y,n
11302790,CARE OLIVE OIL EAR DROPS 12/19,CARE OLIVE OIL EAR DROPS 12/19,0.67,1.49,1.49,,20,0,health&beauty,,,0,5.01131E+12,Rayburn,,0,Standard,,,,,,,y,n
11302791,CARE SPIKE LAVENDER OIL 31/03/19,CARE SPIKE LAVENDER OIL 31/03/19,0.93,1.99,1.99,,20,0,health&beauty,,,0,5.01131E+12,Rayburn,,0,Standard,,,,,,,y,n
11302792,CARE TEA TREE OIL CREAM SOOTHING 31,CARE TEA TREE OIL CREAM SOOTHING 31,0.58,1.19,1.19,,20,0,health&beauty,,,0,5.01131E+12,Rayburn,,0,Standard,,,,,,,y,n
11302793,CELTIC WATER STILL SPORT 6PK 9/19,CELTIC WATER STILL SPORT 6PK 9/19,0.75,1.29,1.29,,20,0,Drinks,,,0,5.01949E+12,Rayburn,,0,Standard,,,,,,,y,n
11302794,CILLIT BANG LIMESCALE & SHINE PMP ?,CILLIT BANG LIMESCALE & SHINE PMP ?,1.4,2.25,2.25,,20,0,Home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
11302795,CLEAN N FRESH CITRUS THICK BLEACH 3,CLEAN N FRESH CITRUS THICK BLEACH 3,0.34,0.79,0.79,,20,0,Home,,,0,5.01016E+12,Rayburn,,0,Standard,,,,,,,y,n
11302796,CLEAN N FRESH PINK THICK BLEACH,CLEAN N FRESH PINK THICK BLEACH,0.34,0.79,0.79,,20,0,Home,,,0,5.01016E+12,Rayburn,,0,Standard,,,,,,,y,n
11302797,CO-OP CREME BATH SWEET LILAC,CO-OP CREME BATH SWEET LILAC,0.4,1,1,,20,0,health&beauty,,,0,5.00013E+12,Rayburn,,0,Standard,,,,,,,y,n
11302798,COLGATE TOOTHBRUSH KIDS SMILES 2-5,COLGATE TOOTHBRUSH KIDS SMILES 2-5,0.32,0.69,0.69,,20,0,health&beauty,,,0,6.00107E+12,Rayburn,,0,Standard,,,,,,,y,n
11302799,COLGATE TOOTHBRUSH ZIG ZAG,COLGATE TOOTHBRUSH ZIG ZAG,0.3,0.69,0.69,,20,0,health&beauty,,,0,6.00107E+12,Rayburn,,0,Standard,,,,,,,y,n
11302800,COLGATE TOOTHBRUSH ZIG ZAG (EU),COLGATE TOOTHBRUSH ZIG ZAG (EU),0.66,1.19,1.19,,20,0,health&beauty,,,0,6.00107E+12,Rayburn,,0,Standard,,,,,,,y,n
11302801,COMFORT FABRIC CONDITIONER SUNFRESH,COMFORT FABRIC CONDITIONER SUNFRESH,1.67,2.99,2.99,,20,0,Home,,,0,8.71764E+12,Rayburn,,0,Standard,,,,,,,y,n
11302802,CRYSTALE DISHWASHER SALT,CRYSTALE DISHWASHER SALT,0.67,1.19,1.19,,20,0,home,,,0,5.06027E+12,Rayburn,,0,Standard,,,,,,,y,n
11302803,CURA HEAT BACK PAIN CLIP STRIP 31/0,CURA HEAT BACK PAIN CLIP STRIP 31/0,0.4,1,1,,20,0,health&beauty,,,0,4.98707E+12,Rayburn,,0,Standard,,,,,,,y,n
11302804,CUSSONS BABY POWDER,CUSSONS BABY POWDER,0.67,1.29,1.29,,20,0,health&beauty,,,0,5.0001E+12,Rayburn,,0,Standard,,,,,,,y,n
11302805,CUSSONS PURE H/W MOISTURISING,CUSSONS PURE H/W MOISTURISING,0.67,1.29,1.29,,20,0,health&beauty,,,0,5.0001E+12,Rayburn,,0,Standard,,,,,,,y,n
11302806,DERMA V10 BODY BUTTER COCONUT,DERMA V10 BODY BUTTER COCONUT,0.64,1.29,1.29,,20,0,health&beauty,,,0,5.06009E+12,Rayburn,,0,Standard,,,,,,,y,n
11302807,DETTOL H/WASH POM & RAS 30/09/18,DETTOL H/WASH POM & RAS 30/09/18,0.75,1.29,1.29,,20,0,home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
11302808,DETTOL HAND WASH MOISTURE GRAPEFRUI,DETTOL HAND WASH MOISTURE GRAPEFRUI,0.75,1.29,1.29,,20,0,home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
11302809,DETTOL LIQ ORIGINAL 01/10/19,DETTOL LIQ ORIGINAL 01/10/19,1.12,1.99,1.99,,20,0,home,,,0,50158072,Rayburn,,0,Standard,,,,,,,y,n
11302810,DETTOL LIQ ORIGINAL 01/10/19,DETTOL LIQ ORIGINAL 01/10/19,1.82,3.19,3.19,,20,0,home,,,0,50158089,Rayburn,,0,Standard,,,,,,,y,n
11302811,DETTOL SOAP BAR SENSITIVE (IND) 31/,DETTOL SOAP BAR SENSITIVE (IND) 31/,0.33,0.59,0.59,,20,0,home,,,0,5.90063E+12,Rayburn,,0,Standard,,,,,,,y,n
11302812,DETTOL SOAP BAR SKINCARE (IND) 31/1,DETTOL SOAP BAR SKINCARE (IND) 31/1,0.33,0.59,0.59,,20,0,home,,,0,5.90063E+12,Rayburn,,0,Standard,,,,,,,y,n
11302813,DOMESTOS BLEACH CITRUS FRESH,DOMESTOS BLEACH CITRUS FRESH,0.65,1.19,1.19,,20,0,home,,,0,5.00019E+12,Rayburn,,0,Standard,,,,,,,y,n
11302814,DOMESTOS BLEACH PINK,DOMESTOS BLEACH PINK,0.65,1.19,1.19,,20,0,home,,,0,8.71716E+12,Rayburn,,0,Standard,,,,,,,y,n
11302815,DOTZ BLISTER PATCHES 8/21,DOTZ BLISTER PATCHES 8/21,0.54,1,1,,20,0,home,,,0,5.06031E+12,Rayburn,,0,Standard,,,,,,,y,n
11302816,DRAWING PINS ASST(R),DRAWING PINS ASST(R),0.32,1,1,,20,0,home,,,0,5.01392E+12,Rayburn,,0,Standard,,,,,,,y,n
11302817,E45 CREAM PUMP 9/2017,E45 CREAM PUMP 9/2017,3,4.99,4.99,,20,0,home,,,0,5.00017E+12,Rayburn,,0,Standard,,,,,,,y,n
11302818,EFFERVESCENT VIT C TABS 1000MG 30/1,EFFERVESCENT VIT C TABS 1000MG 30/1,0.75,1.29,1.29,,20,0,health&beauty,,,0,5.00045E+12,Rayburn,,0,Standard,,,,,,,y,n
11302819,EMERGE ENERGY DRINK 5/18,EMERGE ENERGY DRINK 5/18,0.17,0.34,0.34,,20,0,Drinks,,,0,5.00018E+12,Rayburn,,0,Standard,,,,,,,y,n
11302820,ERASE AWAY PADS,ERASE AWAY PADS,0.64,1.19,1.19,,20,0,Stationery,,,0,5.06005E+12,Rayburn,,0,Standard,,,,,,,y,n
11302821,FAIRY PODS NON BIO PM ?3.99,FAIRY PODS NON BIO PM ?3.99,1.6,2.99,2.99,,20,0,Home,,,0,0,Rayburn,,0,Standard,,,,,,,y,n
11302822,FEBREZE A/F BLOSSOM+BREEZE,FEBREZE A/F BLOSSOM+BREEZE,1.2,2.19,2.19,,20,0,Home,,,0,5.41315E+12,Rayburn,,0,Standard,,,,,,,y,n
11302823,FEBREZE A/F COTTON FRESH,FEBREZE A/F COTTON FRESH,1.2,2.19,2.19,,20,0,Home,,,0,5.41315E+12,Rayburn,,0,Standard,,,,,,,y,n
11302824,FINI BEANS 3/18,FINI BEANS 3/18,0.63,1,1,,20,0,Confectionery,,,0,8.41053E+12,Rayburn,,0,Standard,,,,,,,y,n
11302825,FOR MY BABY WIPES 80PK 14/4/19,FOR MY BABY WIPES 80PK 14/4/19,0.45,1,1,,20,0,health&beauty,,,0,5.0509E+12,Rayburn,,0,Standard,,,,,,,y,n
11302826,FRUCTIS SPOO FRIZZ TAMER,FRUCTIS SPOO FRIZZ TAMER,0.65,1.09,1.09,,20,0,health&beauty,,,0,3.60054E+12,Rayburn,,0,Standard,,,,,,,y,n
11302827,FRUCTIS SPOO MEN ANTI HAIR FALL,FRUCTIS SPOO MEN ANTI HAIR FALL,0.65,1.09,1.09,,20,0,health&beauty,,,0,3.60054E+12,Rayburn,,0,Standard,,,,,,,y,n
11302828,FRUCTIS SPOO REPAIR & SHINE,FRUCTIS SPOO REPAIR & SHINE,0.65,1.09,1.09,,20,0,health&beauty,,,0,3.60054E+12,Rayburn,,0,Standard,,,,,,,y,n
11302829,FRUIT SHOOT LS APPLE/BLK 4PK 10/17,FRUIT SHOOT LS APPLE/BLK 4PK 10/17,0.69,1,1,,20,0,drinks,,,0,5.0101E+12,Rayburn,,0,Standard,,,,,,,y,n
11302830,FRUIT SHOOT LS ORANGE 4PK 9/17,FRUIT SHOOT LS ORANGE 4PK 9/17,0.69,1,1,,20,0,drinks,,,0,5.0101E+12,Rayburn,,0,Standard,,,,,,,y,n
11302831,FRUIT SHOOT LS SUM FRUITS 4PK 09/17,FRUIT SHOOT LS SUM FRUITS 4PK 09/17,0.69,1,1,,20,0,drinks,,,0,5.0101E+12,Rayburn,,0,Standard,,,,,,,y,n
11302832,FRUITELLA STRAWBERRY LESS SUGAR 9/1,FRUITELLA STRAWBERRY LESS SUGAR 9/1,0.64,1,1,,20,0,confectionery,,,0,8.7234E+12,Rayburn,,0,Standard,,,,,,,y,n
11302833,FRUITTELLA SUMMER FRUITS LESS SUGAR,FRUITTELLA SUMMER FRUITS LESS SUGAR,0.64,1,1,,20,0,confectionery,,,0,8.7234E+12,Rayburn,,0,Standard,,,,,,,y,n
11302834,GALPHARM BLOCKED NOSE CAPS 31/05/1,GALPHARM BLOCKED NOSE CAPS 31/05/1,0.39,1,1,,20,0,health&beauty,,,0,5.01735E+12,Rayburn,,0,Standard,,,,,,,y,n
11302835,GALPHARM BLOCKED NOSE RELIEF 11/19,GALPHARM BLOCKED NOSE RELIEF 11/19,0.69,1.49,1.49,,20,0,health&beauty,,,0,5.01735E+12,Rayburn,,0,Standard,,,,,,,y,n
11302836,GALPHARM COLD RELIEF CAPS 30/04/19,GALPHARM COLD RELIEF CAPS 30/04/19,0.29,1,1,,20,0,health&beauty,,,0,5.01735E+12,Rayburn,,0,Standard,,,,,,,y,n
11302837,GENTELLE FOAM BATH OCEAN SPRING,GENTELLE FOAM BATH OCEAN SPRING,0.4,1,1,,20,0,health&beauty,,,0,5.01016E+12,Rayburn,,0,Standard,,,,,,,y,n
11302838,GLADE ELECTRIC LAV SUNRISE,GLADE ELECTRIC LAV SUNRISE,1.65,2.99,2.99,,20,0,home,,,0,5.0002E+12,Rayburn,,0,Standard,,,,,,,y,n
11302839,GLADE ELECTRIC WITH LOVE,GLADE ELECTRIC WITH LOVE,1.25,2.99,2.99,,20,0,home,,,0,5.0002E+12,Rayburn,,0,Standard,,,,,,,y,n
11302840,GLOVES LATEX RESEAL BAG 20s,GLOVES LATEX RESEAL BAG 20s,0.58,1.19,1.19,,20,0,home,,,0,5.02536E+12,Rayburn,,0,Standard,,,,,,,y,n
11302841,GREEN SHIELD ANTIBAC WIPES,GREEN SHIELD ANTIBAC WIPES,0.59,1,1,,20,0,home,,,0,5.06011E+12,Rayburn,,0,Standard,,,,,,,y,n
11302842,GREEN SHIELD BATHROOM WIPES,GREEN SHIELD BATHROOM WIPES,0.59,1,1,,20,0,home,,,0,5.06011E+12,Rayburn,,0,Standard,,,,,,,y,n
11302843,GREEN SHIELD FOOD SURF WIPES,GREEN SHIELD FOOD SURF WIPES,0.59,1,1,,20,0,home,,,0,5.06011E+12,Rayburn,,0,Standard,,,,,,,y,n
11302844,GREEN SHIELD S/STEEL WIPES,GREEN SHIELD S/STEEL WIPES,0.59,1,1,,20,0,home,,,0,5.06011E+12,Rayburn,,0,Standard,,,,,,,y,n
